"hours","RL_outlet    ","RL_confluence"
7.25,235.516662597656,9.44335556030273
7.26666666666667,234.090591430664,9.4041223526001
7.28333333333333,232.67399597168,9.36642360687256
7.3,231.274337768555,9.32898330688477
7.31666666666667,229.900283813477,9.29159832000732
7.33333333333333,228.550994873047,9.25309753417969
7.35,227.22331237793,9.21519565582275
7.36666666666667,225.912872314453,9.17920875549316
7.38333333333333,224.612579345703,9.14429187774658
7.4,223.318771362305,9.10766696929932
7.41666666666667,222.031372070312,9.0721435546875
7.43333333333333,220.755096435547,9.03720664978027
7.45,219.503829956055,9.00281047821045
7.46666666666667,218.259841918945,8.96839046478271
7.48333333333333,217.023910522461,8.93379688262939
7.5,215.801315307617,8.89968776702881
7.51666666666667,214.586044311523,8.86428737640381
7.53333333333333,213.435806274414,8.82879447937012
7.55,212.299896240234,8.79334259033203
7.56666666666667,211.155197143555,8.76029968261719
7.58333333333333,209.974136352539,8.72727108001709
7.6,208.791687011719,8.69433689117432
7.61666666666667,207.62956237793,8.65997409820557
7.63333333333333,206.480041503906,8.6229772567749
7.65,205.339935302734,8.58918857574463
7.66666666666667,204.214584350586,8.55622863769531
7.68333333333333,203.102920532227,8.52291488647461
7.7,202.010589599609,8.49026775360107
7.71666666666667,200.934417724609,8.45828342437744
7.73333333333333,199.830123901367,8.42659950256348
7.75,198.767761230469,8.39512634277344
7.76666666666667,197.742645263672,8.36295509338379
7.78333333333333,196.738861083984,8.33179378509521
7.8,195.760314941406,8.30084609985352
7.81666666666667,194.798583984375,8.27026748657227
7.83333333333333,193.848419189453,8.23926448822021
7.85,192.905151367188,8.20495510101318
7.86666666666667,191.968521118164,8.17126846313477
7.88333333333333,191.034408569336,8.13931655883789
7.9,190.099655151367,8.10687923431396
7.91666666666667,189.16438293457,8.07404518127441
7.93333333333333,188.228073120117,8.03744888305664
7.95,187.292007446289,8.00954151153564
7.96666666666667,186.363265991211,7.97883319854736
7.98333333333333,185.443206787109,7.95175647735596
8,184.530502319336,7.91736221313477
8.01666666666667,183.624877929688,7.8852219581604
8.03333333333333,182.726577758789,7.85446214675903
8.05,181.835388183594,7.82505035400391
8.06666666666667,180.951919555664,7.79626035690308
8.08333333333333,180.071090698242,7.76782751083374
8.1,179.190933227539,7.73972940444946
8.11666666666667,178.32438659668,7.71209955215454
8.13333333333333,177.470291137695,7.68463039398193
8.15,176.631973266602,7.64765739440918
8.16666666666667,175.807922363281,7.61958408355713
8.18333333333333,174.995742797852,7.59260320663452
8.2,174.194198608398,7.56575441360474
8.21666666666667,173.402877807617,7.53351974487305
8.23333333333333,172.621688842773,7.50500822067261
8.25,171.850402832031,7.47830820083618
8.26666666666667,171.083831787109,7.45189523696899
8.28333333333333,170.328536987305,7.42542791366577
8.3,169.582168579102,7.38907957077026
8.31666666666667,168.844512939453,7.36187887191772
8.33333333333333,168.11604309082,7.33518505096436
8.35,167.397247314453,7.30902767181396
8.36666666666667,166.686508178711,7.28347873687744
8.38333333333333,165.985610961914,7.25889158248901
8.4,165.283187866211,7.2353892326355
8.41666666666667,164.580322265625,7.21247911453247
8.43333333333333,163.894668579102,7.18987894058228
8.45,163.218109130859,7.16748714447021
8.46666666666667,162.552520751953,7.14536428451538
8.48333333333333,161.895751953125,7.12280702590942
8.5,161.246215820312,7.10065364837646
8.51666666666667,160.602386474609,7.07763195037842
8.53333333333333,159.963745117188,7.05498075485229
8.55,159.331527709961,7.03296661376953
8.56666666666667,158.705337524414,7.01119089126587
8.58333333333333,158.084915161133,6.98956966400146
8.6,157.469863891602,6.96797609329224
8.61666666666667,156.857940673828,6.94659090042114
8.63333333333333,156.25439453125,6.92531156539917
8.65,155.661026000977,6.90412092208862
8.66666666666667,155.077438354492,6.88294219970703
8.68333333333333,154.495956420898,6.86176633834839
8.7,153.914520263672,6.83722925186157
8.71666666666667,153.33235168457,6.81469964981079
8.73333333333333,152.749633789062,6.79297590255737
8.75,152.166931152344,6.7710394859314
8.76666666666667,151.585052490234,6.75039196014404
8.78333333333333,151.006393432617,6.72974872589111
8.8,150.425552368164,6.70740652084351
8.81666666666667,149.845199584961,6.68525123596191
8.83333333333333,149.267074584961,6.66389608383179
8.85,148.678894042969,6.64271688461304
8.86666666666667,148.077743530273,6.62337732315063
8.88333333333333,147.483749389648,6.60309886932373
8.9,146.893218994141,6.58282899856567
8.91666666666667,146.317626953125,6.56303691864014
8.93333333333333,145.753189086914,6.54239320755005
8.95,145.196044921875,6.52134418487549
8.96666666666667,144.6435546875,6.49947166442871
8.98333333333333,144.093124389648,6.47903299331665
9,143.541915893555,6.45863819122314
9.01666666666667,142.987289428711,6.438392162323
9.03333333333333,142.432022094727,6.41833782196045
9.05,141.877487182617,6.39875411987305
9.06666666666667,141.324172973633,6.37894678115845
9.08333333333333,140.772064208984,6.35966110229492
9.1,140.222030639648,6.34081649780273
9.11666666666667,139.673919677734,6.32210397720337
9.13333333333333,139.128387451172,6.30350017547607
9.15,138.586044311523,6.28503036499023
9.16666666666667,138.046356201172,6.26654815673828
9.18333333333333,137.509979248047,6.24792146682739
9.2,136.9775390625,6.22917175292969
9.21666666666667,136.449951171875,6.21069669723511
9.23333333333333,135.927368164062,6.19267416000366
9.25,135.409439086914,6.16940402984619
9.26666666666667,134.321243286133,6.14884901046753
9.28333333333333,134.056198120117,6.13008832931519
9.3,133.699142456055,6.11117124557495
9.31666666666667,133.290802001953,6.09358978271484
9.33333333333333,132.844818115234,6.07606554031372
9.35,132.378646850586,6.05862903594971
9.36666666666667,131.892868041992,6.04127407073975
9.38333333333333,131.398513793945,6.02399396896362
9.4,130.911437988281,6.00683498382568
9.41666666666667,130.429473876953,5.9895920753479
9.43333333333333,129.9521484375,5.97248792648315
9.45,129.479736328125,5.95541477203369
9.46666666666667,129.012329101562,5.9382758140564
