"time_seconds","time_minutes","time_hours","Q_m3_s"
11810,196.833333333333,3.28055555555556,0
11815,196.916666666667,3.28194444444444,0
11820,197,3.28333333333333,0
11825,197.083333333333,3.28472222222222,0
11830,197.166666666667,3.28611111111111,0
11835,197.25,3.2875,0
11840,197.333333333333,3.28888888888889,0
11845,197.416666666667,3.29027777777778,0
11850,197.5,3.29166666666667,0
11855,197.583333333333,3.29305555555556,0
11860,197.666666666667,3.29444444444444,0
11865,197.75,3.29583333333333,0
11870,197.833333333333,3.29722222222222,0
11875,197.916666666667,3.29861111111111,0
11880,198,3.3,0
11885,198.083333333333,3.30138888888889,0
11890,198.166666666667,3.30277777777778,0
11895,198.25,3.30416666666667,0
11900,198.333333333333,3.30555555555556,0
11905,198.416666666667,3.30694444444444,0
11910,198.5,3.30833333333333,0
11915,198.583333333333,3.30972222222222,0
11920,198.666666666667,3.31111111111111,0
11925,198.75,3.3125,0
11930,198.833333333333,3.31388888888889,0
11935,198.916666666667,3.31527777777778,0
11940,199,3.31666666666667,0
11945,199.083333333333,3.31805555555556,0
11950,199.166666666667,3.31944444444444,0
11955,199.25,3.32083333333333,0
11960,199.333333333333,3.32222222222222,0
11965,199.416666666667,3.32361111111111,0
11970,199.5,3.325,0
11975,199.583333333333,3.32638888888889,0
11980,199.666666666667,3.32777777777778,0
11985,199.75,3.32916666666667,0
11990,199.833333333333,3.33055555555556,0
11995,199.916666666667,3.33194444444444,0
12000,200,3.33333333333333,0
12005,200.083333333333,3.33472222222222,0
12010,200.166666666667,3.33611111111111,0
12015,200.25,3.3375,0
12020,200.333333333333,3.33888888888889,0
12025,200.416666666667,3.34027777777778,0
12030,200.5,3.34166666666667,0
12035,200.583333333333,3.34305555555556,0
12040,200.666666666667,3.34444444444444,0
12045,200.75,3.34583333333333,0
12050,200.833333333333,3.34722222222222,0
12055,200.916666666667,3.34861111111111,0
12060,201,3.35,0
12065,201.083333333333,3.35138888888889,0
12070,201.166666666667,3.35277777777778,0
12075,201.25,3.35416666666667,0
12080,201.333333333333,3.35555555555556,0
12085,201.416666666667,3.35694444444444,0
12090,201.5,3.35833333333333,0
12095,201.583333333333,3.35972222222222,0
12100,201.666666666667,3.36111111111111,0
12105,201.75,3.3625,0
12110,201.833333333333,3.36388888888889,0
12115,201.916666666667,3.36527777777778,0
12120,202,3.36666666666667,0
12125,202.083333333333,3.36805555555556,0
12130,202.166666666667,3.36944444444444,0
12135,202.25,3.37083333333333,0
12140,202.333333333333,3.37222222222222,0
12145,202.416666666667,3.37361111111111,0
12150,202.5,3.375,0
12155,202.583333333333,3.37638888888889,0
12160,202.666666666667,3.37777777777778,0
12165,202.75,3.37916666666667,0
12170,202.833333333333,3.38055555555556,0
12175,202.916666666667,3.38194444444444,0
12180,203,3.38333333333333,0
12185,203.083333333333,3.38472222222222,0
12190,203.166666666667,3.38611111111111,0
12195,203.25,3.3875,0
12200,203.333333333333,3.38888888888889,0
12205,203.416666666667,3.39027777777778,0
12210,203.5,3.39166666666667,0
12215,203.583333333333,3.39305555555556,0
12220,203.666666666667,3.39444444444444,0
12225,203.75,3.39583333333333,0
12230,203.833333333333,3.39722222222222,0
12235,203.916666666667,3.39861111111111,0
12240,204,3.4,0
12245,204.083333333333,3.40138888888889,0
12250,204.166666666667,3.40277777777778,0
12255,204.25,3.40416666666667,0
12260,204.333333333333,3.40555555555556,0
12265,204.416666666667,3.40694444444444,0
12270,204.5,3.40833333333333,0
12275,204.583333333333,3.40972222222222,0
12280,204.666666666667,3.41111111111111,0
12285,204.75,3.4125,0
12290,204.833333333333,3.41388888888889,0
12295,204.916666666667,3.41527777777778,0
12300,205,3.41666666666667,0
12305,205.083333333333,3.41805555555556,0
12310,205.166666666667,3.41944444444444,0
12315,205.25,3.42083333333333,0
12320,205.333333333333,3.42222222222222,0
12325,205.416666666667,3.42361111111111,0
12330,205.5,3.425,0
12335,205.583333333333,3.42638888888889,0
12340,205.666666666667,3.42777777777778,0
12345,205.75,3.42916666666667,0
12350,205.833333333333,3.43055555555556,0
12355,205.916666666667,3.43194444444444,0
12360,206,3.43333333333333,0
12365,206.083333333333,3.43472222222222,0
12370,206.166666666667,3.43611111111111,0
12375,206.25,3.4375,0
12380,206.333333333333,3.43888888888889,0
12385,206.416666666667,3.44027777777778,0
12390,206.5,3.44166666666667,0
12395,206.583333333333,3.44305555555556,0
12400,206.666666666667,3.44444444444444,0
12405,206.75,3.44583333333333,0
12410,206.833333333333,3.44722222222222,0
12415,206.916666666667,3.44861111111111,0
12420,207,3.45,0
12425,207.083333333333,3.45138888888889,0
12430,207.166666666667,3.45277777777778,0
12435,207.25,3.45416666666667,0
12440,207.333333333333,3.45555555555556,0
12445,207.416666666667,3.45694444444444,0
12450,207.5,3.45833333333333,0
12455,207.583333333333,3.45972222222222,0
12460,207.666666666667,3.46111111111111,0
12465,207.75,3.4625,0
12470,207.833333333333,3.46388888888889,0
12475,207.916666666667,3.46527777777778,0
12480,208,3.46666666666667,0
12485,208.083333333333,3.46805555555556,0
12490,208.166666666667,3.46944444444444,0
12495,208.25,3.47083333333333,0
12500,208.333333333333,3.47222222222222,0
12505,208.416666666667,3.47361111111111,0
12510,208.5,3.475,0
12515,208.583333333333,3.47638888888889,0
12520,208.666666666667,3.47777777777778,0
12525,208.75,3.47916666666667,0
12530,208.833333333333,3.48055555555556,0
12535,208.916666666667,3.48194444444444,0
12540,209,3.48333333333333,0
12545,209.083333333333,3.48472222222222,0
12550,209.166666666667,3.48611111111111,0
12555,209.25,3.4875,0
12560,209.333333333333,3.48888888888889,0
12565,209.416666666667,3.49027777777778,0
12570,209.5,3.49166666666667,0
12575,209.583333333333,3.49305555555556,0
12580,209.666666666667,3.49444444444444,0
